Nr.   Classes Functions      NCSS  Javadocs Package
 121   21         3       0        4 org.apache.commons.math3.optimization.general.RandomCirclePointGenerator
 122   20         6       0        1 org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest
 123  126         7       2        2 org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizerTest
 124   35         8       0        1 org.apache.commons.math3.optimization.general.CircleVectorial
 125  214        20       1        1 org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizerAbstractTest
 126  126        12       2        1 org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest
 127   42         7       0        0 org.apache.commons.math3.optimization.linear.SimplexTableauTest
 128  433        28       0        2 org.apache.commons.math3.optimization.linear.SimplexSolverTest
 129   33         1       1        0 org.apache.commons.math3.optimization.MultivariateDifferentiableMultiStartOptimizerTest
 130   68         2       5        1 org.apache.commons.math3.optimization.MultivariateDifferentiableVectorMultiStartOptimizerTest
 131   26         1       1        0 org.apache.commons.math3.optimization.MultivariateMultiStartOptimizerTest
 132   10         1       0        0 org.apache.commons.math3.optimization.PointVectorValuePairTest
 133   17         3       0        0 org.apache.commons.math3.optimization.SimplePointCheckerTest
 134   46         3       2        0 org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizerTest
 135   55         4       4        1 org.apache.commons.math3.optimization.univariate.BracketFinderTest
 136   17         3       0        0 org.apache.commons.math3.optimization.univariate.SimpleUnivariateValueCheckerTest
 137  114        10       2        3 org.apache.commons.math3.optimization.univariate.BrentOptimizerTest
 138    8         1       0        0 org.apache.commons.math3.optimization.PointValuePairTest
 139   17         3       0        0 org.apache.commons.math3.optimization.SimpleVectorValueCheckerTest
 140  182        21       0        4 org.apache.commons.math3.linear.MatrixUtilsTest
 141   28         4       0        3 org.apache.commons.math3.linear.CholeskySolverTest
 142    8         1       0        2 org.apache.commons.math3.linear.UnmodifiableOpenMapRealVectorTest
 143  338         9       1        3 org.apache.commons.math3.linear.ArrayFieldVectorTest
 144  396        37       9        0 org.apache.commons.math3.linear.SymmLQTest
 145    5         2       0        0 org.apache.commons.math3.linear.FrenchRealVectorFormatTest
 146 1043       128      14       16 org.apache.commons.math3.linear.RealVectorAbstractTest
 147  162        33       0        0 org.apache.commons.math3.linear.RealVectorFormatAbstractTest
 148   43         4       0        4 org.apache.commons.math3.linear.EigenSolverTest
 149   43         5       0        3 org.apache.commons.math3.linear.SparseRealVectorTest
 150   80        12       0        0 org.apache.commons.math3.linear.SchurTransformerTest
 151  148         9       0        9 org.apache.commons.math3.linear.FieldLUDecompositionTest
 152  747        58       2       18 org.apache.commons.math3.linear.BlockRealMatrixTest
 153   80        13       0        0 org.apache.commons.math3.linear.HessenbergTransformerTest
 154   76         7       2        4 org.apache.commons.math3.linear.QRSolverTest
 155   91        12       0        0 org.apache.commons.math3.linear.BiDiagonalTransformerTest
 156  119         7       0        3 org.apache.commons.math3.linear.SparseFieldVectorTest
 157  644        48       2       18 org.apache.commons.math3.linear.Array2DRowRealMatrixTest
 158    7         1       0        1 org.apache.commons.math3.linear.MatrixDimensionMismatchExceptionTest
 159  319        37       0       16 org.apache.commons.math3.linear.EigenDecompositionTest
 160   68         7       0        5 org.apache.commons.math3.linear.FieldLUSolverTest
 161    3         1       0        0 org.apache.commons.math3.linear.OpenMapRealMatrixTest
 162    5         2       0        0 org.apache.commons.math3.linear.RealMatrixFormatTest
 163   57         7       0        6 org.apache.commons.math3.linear.LUSolverTest
 164   42        26       0        1 org.apache.commons.math3.linear.RealVectorTest
 165   97         5       0        1 org.apache.commons.math3.linear.ArrayRealVectorTest
 166  350        29       0       16 org.apache.commons.math3.linear.SparseFieldMatrixTest
 167  114        13       0        1 org.apache.commons.math3.linear.DiagonalMatrixTest
 168   48         5       0        4 org.apache.commons.math3.linear.SingularValueSolverTest
 169   35         5       0        6 org.apache.commons.math3.linear.InverseHilbertMatrix
 170  120        13       3        6 org.apache.commons.math3.linear.QRDecompositionTest
 171   31         4       0        0 org.apache.commons.math3.linear.RectangularCholeskyDecompositionTest
 172  740        54       2       14 org.apache.commons.math3.linear.BlockFieldMatrixTest
 173   71        13       0        0 org.apache.commons.math3.linear.TriDiagonalTransformerTest
 174  643        46       2       16 org.apache.commons.math3.linear.FieldMatrixImplTest
 175  138        18       0       11 org.apache.commons.math3.linear.SingularValueDecompositionTest
 176  162        32       0        0 org.apache.commons.math3.linear.RealMatrixFormatAbstractTest
 177  356        31       0       17 org.apache.commons.math3.linear.SparseRealMatrixTest
 178   47         9       0        8 org.apache.commons.math3.linear.CholeskyDecompositionTest
 179  149         9       0        9 org.apache.commons.math3.linear.LUDecompositionTest
 180  377        17       8        1 org.apache.commons.math3.linear.ConjugateGradientTest
 181    5         2       0        0 org.apache.commons.math3.linear.RealVectorFormatTest
 182    6         1       0        2 org.apache.commons.math3.linear.UnmodifiableArrayRealVectorTest
 183   24         4       0        5 org.apache.commons.math3.linear.HilbertMatrix
 184  224        17       0       11 org.apache.commons.math3.linear.UnmodifiableRealVectorAbstractTest
 185    7         2       0        3 org.apache.commons.math3.RetryRunnerTest
 186   62        13       0        6 org.apache.commons.math3.distribution.TDistributionTest
 187   34        10       0       10 org.apache.commons.math3.distribution.UniformRealDistributionTest
 188   50        14       0       14 org.apache.commons.math3.distribution.TriangularDistributionTest
 189   74         5       0        0 org.apache.commons.math3.distribution.BetaDistributionTest
 190   87        17       0        8 org.apache.commons.math3.distribution.LogNormalDistributionTest
 191  122         2       2        1 org.apache.commons.math3.distribution.AbstractRealDistributionTest
 192   25        10       0        8 org.apache.commons.math3.distribution.ZipfDistributionTest
 193  170        24       0        5 org.apache.commons.math3.distribution.GammaDistributionTest
 194   88        17       0       12 org.apache.commons.math3.distribution.PoissonDistributionTest
 195   50        11       0       10 org.apache.commons.math3.distribution.PascalDistributionTest
 196   38        10       0        5 org.apache.commons.math3.distribution.CauchyDistributionTest
 197   35         9       0        5 org.apache.commons.math3.distribution.WeibullDistributionTest
 198  151        36       1       34 org.apache.commons.math3.distribution.RealDistributionAbstractTest
 199   89        16       0        6 org.apache.commons.math3.distribution.NormalDistributionTest
 200   59         5       0        6 org.apache.commons.math3.distribution.MultivariateNormalDistributionTest
 201   45         2       1        2 org.apache.commons.math3.distribution.AbstractIntegerDistributionTest
 202   28         1       0        1 org.apache.commons.math3.distribution.KolmogorovSmirnovDistributionTest
 203   64        13       0        5 org.apache.commons.math3.distribution.FDistributionTest
 204    3         1       0        1 org.apache.commons.math3.distribution.MultivariateNormalMixtureModelDistribution
 205   48         7       0        5 org.apache.commons.math3.distribution.MultivariateNormalMixtureModelDistributionTest
 206  122        17       0       11 org.apache.commons.math3.distribution.HypergeometricDistributionTest
 207  115        34       0       34 org.apache.commons.math3.distribution.IntegerDistributionAbstractTest
 208   27         9       0        9 org.apache.commons.math3.distribution.UniformIntegerDistributionTest
 209   46        12       0        7 org.apache.commons.math3.distribution.ChiSquaredDistributionTest
 210   48        12       0        5 org.apache.commons.math3.distribution.ExponentialDistributionTest
 211   57        11       0       10 org.apache.commons.math3.distribution.BinomialDistributionTest
 212   17         3       0        0 org.apache.commons.math3.optim.SimpleValueCheckerTest
 213   42         7       0        0 org.apache.commons.math3.optim.linear.SimplexTableauTest
 214  539        29       0        2 org.apache.commons.math3.optim.linear.SimplexSolverTest
 215   10         1       0        0 org.apache.commons.math3.optim.PointVectorValuePairTest
 216   17         3       0        0 org.apache.commons.math3.optim.SimplePointCheckerTest
 217   55         4       4        1 org.apache.commons.math3.optim.univariate.BracketFinderTest
 218   17         3       0        0 org.apache.commons.math3.optim.univariate.SimpleUnivariateValueCheckerTest
 219  114        10       2        3 org.apache.commons.math3.optim.univariate.BrentOptimizerTest
 220   58         5       2        0 org.apache.commons.math3.optim.univariate.MultiStartUnivariateOptimizerTest
 221    8         1       0        0 org.apache.commons.math3.optim.PointValuePairTest
 222   17         3       0        0 org.apache.commons.math3.optim.SimpleVectorValueCheckerTest
 223   35         5       2        1 org.apache.commons.math3.optim.nonlinear.scalar.gradient.CircleScalar
 224  130        13       2        1 org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest
 225   48         2       1        0 org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizerTest
 226   67         4       1        0 org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapterTest
 227   71         5       1        0 org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest
 228  134        11       6        0 org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest
 229  361        27      16        3 org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest
 230  268        23      14        3 org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest
 231   93         7       4        4 org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizerTest
 232  111         8       4        0 org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest
 233   53         3       3        2 org.apache.commons.math3.optim.nonlinear.vector.MultiStartMultivariateVectorOptimizerTest
 234  120        18       1       19 org.apache.commons.math3.optim.nonlinear.vector.jacobian.StatisticalReferenceDataset
 235  631        19      19        1 org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest
 236   62        10       3        6 org.apache.commons.math3.optim.nonlinear.vector.jacobian.StraightLineProblem
 237   76         8       2        3 org.apache.commons.math3.optim.nonlinear.vector.jacobian.CircleProblem
 238   90         7       4        3 org.apache.commons.math3.optim.nonlinear.vector.jacobian.StatisticalReferenceDatasetFactory
 239   47         4       1        0 org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizerTest
 240   21         3       0        4 org.apache.commons.math3.optim.nonlinear.vector.jacobian.RandomStraightLinePointGenerator
 241   96         3       0        4 org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizerTestValidation
 242    8         2       0        2 org.apache.commons.math3.optim.nonlinear.vector.jacobian.DummyOptimizer
 243   21         3       0        4 org.apache.commons.math3.optim.nonlinear.vector.jacobian.RandomCirclePointGenerator
 244   22         7       0        1 org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest
 245  130         7       2        2 org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest
 246   42         6       2        1 org.apache.commons.math3.optim.nonlinear.vector.jacobian.CircleVectorial
 247  207        20       1        1 org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizerAbstractTest
 248  172        34       0        1 org.apache.commons.math3.special.BetaTest
 249   93        10       0        6 org.apache.commons.math3.special.ErfTest
 250  128        28       0        1 org.apache.commons.math3.special.GammaTest
 251   65         4       1        9 org.apache.commons.math3.PerfTestUtils
 252   25         5       0        4 org.apache.commons.math3.ode.TestProblem6
 253   58        17       0       15 org.apache.commons.math3.ode.TestProblemAbstract
 254  348         6       4        4 org.apache.commons.math3.ode.JacobianMatricesTest
 255   31         1       1        0 org.apache.commons.math3.ode.sampling.StepInterpolatorTestUtils
 256   61         4       2        0 org.apache.commons.math3.ode.sampling.DummyStepInterpolatorTest
 257   33         2       0        0 org.apache.commons.math3.ode.sampling.NordsieckStepInterpolatorTest
 258   15         7       0        1 org.apache.commons.math3.ode.sampling.StepNormalizerOutputOverlapTest
 259   15         7       0        1 org.apache.commons.math3.ode.sampling.StepNormalizerOutputTest
 260   31         7       0        8 org.apache.commons.math3.ode.sampling.DummyStepInterpolator
 261   46         7       2        0 org.apache.commons.math3.ode.sampling.StepNormalizerTest
 262   80        29       0       14 org.apache.commons.math3.ode.sampling.StepNormalizerOutputTestBase
 263   99         7       3        0 org.apache.commons.math3.ode.nonstiff.ThreeEighthesIntegratorTest
 264   65         6       0        0 org.apache.commons.math3.ode.nonstiff.AdamsBashforthIntegratorTest
 265   93         5       1        0 org.apache.commons.math3.ode.nonstiff.EulerStepInterpolatorTest
 266  142         8       5        0 org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaIntegratorTest
 267   35         2       0        0 org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaStepInterpolatorTest
 268   68         3       1        0 org.apache.commons.math3.ode.nonstiff.DormandPrince54StepInterpolatorTest
 269   68         3       1        0 org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerStepInterpolatorTest
 270  202        11       5        0 org.apache.commons.math3.ode.nonstiff.DormandPrince853IntegratorTest
 271   75         6       2        0 org.apache.commons.math3.ode.nonstiff.EulerIntegratorTest
 272  174         8       3        0 org.apache.commons.math3.ode.nonstiff.DormandPrince54IntegratorTest
 273   35         2       0        0 org.apache.commons.math3.ode.nonstiff.GillStepInterpolatorTest
 274   68         3       1        0 org.apache.commons.math3.ode.nonstiff.DormandPrince853StepInterpolatorTest
 275   21         8       0        0 org.apache.commons.math3.ode.nonstiff.StepProblem
 276   68         3       1        0 org.apache.commons.math3.ode.nonstiff.HighamHall54StepInterpolatorTest
 277  160         9       4        0 org.apache.commons.math3.ode.nonstiff.HighamHall54IntegratorTest
 278   35         2       0        0 org.apache.commons.math3.ode.nonstiff.MidpointStepInterpolatorTest
 279   65         6       0        0 org.apache.commons.math3.ode.nonstiff.AdamsMoultonIntegratorTest
 280  105         8       3        0 org.apache.commons.math3.ode.nonstiff.GillIntegratorTest
 281   75         6       2        0 org.apache.commons.math3.ode.nonstiff.MidpointIntegratorTest
 282  207        13       5        0 org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegratorTest
 283   35         2       0        0 org.apache.commons.math3.ode.nonstiff.ThreeEighthesStepInterpolatorTest
 284   23         5       0        4 org.apache.commons.math3.ode.TestProblem1
 285   24         5       0        4 org.apache.commons.math3.ode.TestProblem2
 286   88        10       1        0 org.apache.commons.math3.ode.ContinuousOutputModelTest
 287   55         7       0        6 org.apache.commons.math3.ode.TestProblemHandler
 288   46         6       0        5 org.apache.commons.math3.ode.TestProblem3
 289    5         2       0        3 org.apache.commons.math3.ode.TestProblemFactory
 290   52         7       2        5 org.apache.commons.math3.ode.TestProblem4
 291   51         5       1       12 org.apache.commons.math3.ode.events.OverlappingEventsTest
 292   29         3       2        1 org.apache.commons.math3.ode.events.ReappearingEventTest
 293   60         2       3        0 org.apache.commons.math3.ode.events.EventStateTest
